ID,Age,Gender,Education_Status,Employment_Status,Working_Week (Yearly),Industry_Status,Occupation_Status,Race,Hispanic_Origin,Martial_Status,Household_Status,Household_Summary,Citizenship,Birth_Country,Birth_Country (Father),Birth_Country (Mother),Tax_Status,Gains,Losses,Dividends,Income_Status,Income
TRAIN_19245,18,1,4,19,0,30,54,66,71,262,90,120,127,218,218,218,261,0,0,0,267,500
TRAIN_19246,59,1,6,21,28,36,60,66,71,81,121,121,127,218,218,218,263,0,0,150,267,0
TRAIN_19247,45,0,6,20,52,39,59,66,71,81,119,119,128,240,240,244,263,0,0,4631,269,0
TRAIN_19248,22,1,9,19,52,42,52,66,71,262,90,120,128,244,244,244,262,0,0,0,268,540
TRAIN_19249,41,1,6,19,36,33,60,66,71,81,121,121,127,218,218,218,263,0,0,0,268,1740
TRAIN_19250,17,0,11,20,0,31,267,66,73,262,93,123,128,221,221,221,261,0,0,0,268,0
TRAIN_19251,38,1,12,24,52,32,53,66,71,83,119,119,127,218,218,218,264,0,0,0,268,0
TRAIN_19252,28,0,4,20,52,35,58,66,71,81,119,119,127,218,218,218,263,0,0,0,267,1500
TRAIN_19253,50,1,15,20,52,36,60,66,71,81,121,121,128,267,267,267,263,0,0,0,268,0
TRAIN_19254,7,1,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_19255,50,0,6,19,52,29,56,66,73,81,119,119,130,221,221,221,263,0,0,0,268,0
TRAIN_19256,13,1,10,20,0,31,267,66,71,262,93,123,131,224,218,255,261,0,0,0,268,0
TRAIN_19257,35,0,4,19,52,37,57,67,71,82,96,124,127,218,218,218,262,0,0,800,268,850
TRAIN_19258,0,1,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_19259,17,1,13,19,0,30,51,66,71,262,93,123,127,218,218,218,261,0,0,0,268,500
TRAIN_19260,78,1,4,20,0,31,267,66,71,84,89,119,127,218,218,218,261,0,0,0,267,0
TRAIN_19261,18,1,13,19,50,63,63,66,71,262,90,120,127,218,218,218,262,0,0,0,268,500
TRAIN_19262,45,0,4,20,52,30,54,67,71,83,119,119,127,218,218,218,264,5455,0,80,268,1575
TRAIN_19263,23,0,9,20,52,34,56,67,71,262,90,120,127,218,218,218,262,0,0,0,267,750
TRAIN_19264,29,0,3,19,52,29,56,66,71,262,89,119,127,218,218,218,262,0,0,0,268,1270
TRAIN_19265,40,0,4,20,52,29,57,66,71,83,89,119,127,218,218,218,262,0,0,0,268,815
TRAIN_19266,33,1,4,22,52,39,51,66,71,262,119,119,127,218,218,218,264,0,0,0,267,0
TRAIN_19267,65,0,4,21,0,31,267,66,71,81,119,119,127,218,218,218,265,0,0,673,267,0
TRAIN_19268,36,0,4,23,51,32,57,66,71,81,119,119,127,218,218,218,263,0,0,0,268,1740
TRAIN_19269,50,1,6,19,52,43,52,66,71,81,121,121,127,218,218,218,263,0,0,0,268,1500
TRAIN_19270,41,1,6,20,50,43,54,66,71,81,119,119,127,218,218,218,263,0,0,1362,267,2000
TRAIN_19271,38,1,9,19,52,37,53,66,71,81,121,121,127,218,218,218,263,0,0,0,268,2000
TRAIN_19272,37,1,4,20,10,48,60,66,71,87,121,121,127,218,218,218,263,0,0,0,268,600
TRAIN_19273,46,1,9,24,52,48,57,66,71,83,119,119,127,218,218,218,264,0,0,0,268,1400
TRAIN_19274,58,0,2,20,44,61,61,66,73,81,119,119,128,221,221,221,263,0,0,0,268,1864
TRAIN_19275,43,0,13,19,52,43,61,66,71,84,89,119,127,218,218,218,262,0,0,0,267,1250
TRAIN_19276,45,1,9,20,52,37,52,66,71,81,121,121,127,218,218,218,263,0,0,250,268,900
TRAIN_19277,20,1,9,20,52,30,54,66,71,262,96,124,127,218,218,218,262,0,0,0,268,485
TRAIN_19278,10,1,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,267,0
TRAIN_19279,23,1,2,20,0,31,267,66,73,81,121,121,128,221,221,221,263,0,0,0,268,0
TRAIN_19280,20,1,9,20,35,35,53,66,71,262,90,120,127,218,218,218,262,0,0,0,268,0
TRAIN_19281,17,1,13,20,40,30,54,66,71,262,93,123,127,218,218,218,262,0,0,0,267,435
TRAIN_19282,33,1,6,20,52,35,59,66,71,81,121,121,127,218,218,218,263,0,0,0,268,0
TRAIN_19283,25,0,9,20,52,33,52,66,71,262,90,120,127,218,218,218,262,0,0,0,268,1235
TRAIN_19284,39,1,9,20,52,41,52,66,71,262,89,119,127,218,218,218,262,0,1669,0,268,1540
TRAIN_19285,54,1,4,20,52,30,54,66,71,81,121,121,127,218,218,218,265,0,0,0,267,650
TRAIN_19286,18,0,13,19,48,30,51,69,71,262,90,120,130,231,231,231,262,0,0,0,268,0
TRAIN_19287,75,1,6,20,0,31,267,66,71,84,89,119,127,218,218,218,262,0,0,125,268,0
TRAIN_19288,3,1,10,20,0,31,267,66,71,262,105,124,127,218,218,218,261,0,0,0,267,0
TRAIN_19289,47,1,4,20,52,37,53,66,71,81,121,121,127,218,218,218,263,0,0,130,267,0
TRAIN_19290,43,0,4,20,52,31,267,69,71,81,119,119,130,226,226,226,263,0,0,0,268,0
TRAIN_19291,7,1,10,20,0,31,267,67,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_19292,21,0,7,20,45,30,51,68,71,262,90,120,127,218,218,218,262,0,0,0,268,0
TRAIN_19293,59,1,4,25,50,39,52,66,71,81,121,121,127,218,218,218,263,0,0,0,268,650
TRAIN_19294,80,0,8,20,0,31,267,67,71,81,119,119,127,218,218,218,261,0,0,0,268,0
TRAIN_19295,39,0,4,20,52,30,51,66,71,81,119,119,127,218,218,218,263,0,0,0,267,425
TRAIN_19296,40,1,4,21,0,31,267,67,71,262,119,119,127,218,218,218,261,0,0,0,268,0
TRAIN_19297,42,1,4,20,16,36,51,67,71,81,121,121,127,218,218,218,263,0,0,0,268,646
TRAIN_19298,65,1,9,24,36,33,59,66,71,83,89,119,130,223,223,223,262,0,0,0,268,1439
TRAIN_19299,42,0,7,20,52,61,61,66,71,81,119,119,127,218,218,218,263,0,0,0,267,1425
TRAIN_19300,50,1,6,19,52,35,60,66,71,81,121,121,127,218,218,218,263,0,0,0,268,1910
TRAIN_19301,18,0,17,19,20,43,58,70,71,262,90,120,128,232,232,232,262,0,0,0,268,575
TRAIN_19302,40,1,9,20,20,28,58,66,71,81,121,121,127,218,218,218,263,0,0,0,267,650
TRAIN_19303,59,0,5,19,52,41,59,66,71,81,119,119,127,218,218,218,263,0,0,250,267,0
TRAIN_19304,36,1,6,20,0,31,267,69,71,81,121,121,128,267,267,267,263,0,0,0,268,0
TRAIN_19305,19,1,4,20,0,31,267,66,76,262,90,120,127,218,218,218,261,0,0,0,268,0
TRAIN_19306,59,1,4,19,52,37,52,66,71,81,121,121,127,218,218,218,263,0,0,0,268,800
TRAIN_19307,50,1,9,19,52,27,51,66,71,86,89,119,127,218,218,218,262,0,0,0,267,0
TRAIN_19308,51,0,14,19,52,30,51,66,72,83,89,119,128,219,219,219,262,0,0,0,268,576
TRAIN_19309,30,1,4,19,52,48,52,66,71,81,121,121,127,218,218,218,263,0,0,0,268,0
TRAIN_19310,62,0,4,19,52,30,54,66,71,81,119,119,127,218,218,218,263,0,0,0,268,0
TRAIN_19311,41,0,12,25,52,42,51,66,71,262,102,122,127,218,218,218,262,0,0,0,267,619
TRAIN_19312,48,1,9,20,24,27,52,66,71,81,121,121,127,218,218,218,263,0,0,0,267,500
TRAIN_19313,42,1,5,20,52,36,60,68,71,81,121,121,127,218,218,218,263,0,0,25,268,0
TRAIN_19314,44,0,4,19,52,32,57,66,71,81,119,119,127,218,218,218,263,2885,0,0,268,1700
TRAIN_19315,24,0,11,20,43,43,62,66,76,81,119,119,127,218,221,221,263,0,0,0,268,550
TRAIN_19316,29,0,4,20,52,34,56,66,71,81,119,119,127,218,218,218,263,0,0,0,267,950
TRAIN_19317,36,1,13,19,52,34,56,66,75,262,119,119,129,222,222,222,264,0,0,0,268,0
TRAIN_19318,16,0,11,19,52,30,54,66,71,262,93,123,127,218,218,218,262,0,0,0,268,450
TRAIN_19319,41,0,6,19,52,35,60,66,71,81,121,121,127,218,218,218,263,0,0,0,267,0
TRAIN_19320,46,1,4,20,44,39,51,66,77,81,121,121,130,267,267,267,263,0,0,0,268,0
TRAIN_19321,82,0,2,21,0,31,267,66,71,81,119,119,127,218,218,218,266,0,0,0,268,0
TRAIN_19322,43,0,9,19,52,40,54,66,71,262,89,119,127,218,218,218,262,0,0,0,268,1050
TRAIN_19323,24,0,4,20,52,32,57,66,71,81,119,119,127,218,218,218,263,0,0,0,267,800
TRAIN_19324,2,1,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,267,0
TRAIN_19325,9,1,10,20,0,31,267,69,71,262,93,123,127,218,267,267,261,0,0,0,268,0
TRAIN_19326,18,0,17,20,48,40,57,66,71,262,90,120,127,218,218,218,262,0,0,0,268,525
TRAIN_19327,62,0,2,20,52,45,58,66,71,81,119,119,127,218,218,218,263,0,0,0,267,475
TRAIN_19328,33,0,9,23,52,30,54,69,71,81,119,119,127,218,218,218,263,0,0,0,267,1800
TRAIN_19329,39,0,3,19,52,30,57,66,71,81,121,121,127,218,218,218,263,0,0,0,268,755
TRAIN_19330,61,1,4,21,0,31,267,66,71,84,89,119,127,218,218,218,261,0,0,0,268,0
TRAIN_19331,60,0,11,19,52,47,62,66,71,81,119,119,127,218,218,218,263,0,0,0,268,0
TRAIN_19332,14,0,10,20,0,31,267,66,78,262,93,123,127,218,218,218,261,0,0,0,267,0
TRAIN_19333,36,1,9,19,52,39,51,67,71,83,119,119,127,218,218,218,264,0,0,0,267,500
TRAIN_19334,28,0,6,20,49,29,56,66,71,262,89,119,127,218,267,218,262,0,0,0,268,878
TRAIN_19335,57,1,11,19,52,33,51,66,71,81,121,121,127,218,218,218,265,0,0,0,267,671
TRAIN_19336,30,0,13,20,52,40,62,66,71,262,90,120,127,218,218,218,262,0,0,0,268,500
TRAIN_19337,14,0,10,20,0,31,267,67,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_19338,51,0,13,20,51,34,56,66,71,81,119,119,127,218,218,218,263,0,0,0,267,1100
TRAIN_19339,37,0,4,20,52,32,61,66,71,81,119,119,127,218,218,218,263,0,0,0,267,950
TRAIN_19340,39,1,13,20,8,29,56,66,71,81,121,121,127,218,218,218,263,0,0,0,268,0
TRAIN_19341,55,1,13,21,0,31,267,66,71,81,121,121,127,218,218,218,261,0,0,0,267,0
TRAIN_19342,46,0,5,19,52,34,59,66,71,81,119,119,127,218,218,218,263,0,0,6000,269,0
TRAIN_19343,46,0,12,20,41,32,57,66,71,83,119,119,127,218,218,218,264,0,0,83,268,1750
TRAIN_19344,1,0,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,267,0
TRAIN_19345,22,0,9,19,0,39,53,66,71,81,119,119,127,218,218,218,263,0,0,0,268,0
TRAIN_19346,18,0,13,19,44,30,51,66,71,262,90,120,127,218,218,218,262,0,0,0,268,400
TRAIN_19347,60,1,4,20,52,34,52,66,71,81,121,121,127,218,218,218,263,0,0,0,267,1051
TRAIN_19348,50,0,5,19,52,41,60,66,71,81,121,121,127,218,218,218,263,0,0,2500,269,900
TRAIN_19349,18,0,17,20,24,28,58,66,71,262,90,120,127,218,218,218,262,0,0,0,267,700
TRAIN_19350,41,0,5,19,52,36,60,66,71,81,121,121,131,230,218,218,263,0,0,0,268,0
TRAIN_19351,45,1,4,20,52,37,52,66,71,81,121,121,127,218,218,218,263,0,0,0,267,800
TRAIN_19352,62,0,16,25,52,35,60,66,71,81,119,119,127,218,218,218,263,7688,0,0,269,0
TRAIN_19353,29,1,4,20,52,48,51,67,71,262,109,122,127,218,218,218,264,0,0,0,267,800
TRAIN_19354,46,1,6,19,40,30,54,66,71,81,121,121,127,218,218,218,263,0,0,0,267,700
TRAIN_19355,46,1,4,19,20,42,51,67,71,83,89,119,127,218,218,218,262,0,0,0,268,525
TRAIN_19356,6,1,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_19357,27,1,4,19,52,30,57,66,76,81,121,121,128,221,221,221,263,0,0,0,268,650
TRAIN_19358,23,0,4,19,52,30,54,66,76,262,90,120,127,218,221,218,262,0,0,0,268,0
TRAIN_19359,81,0,13,21,0,31,267,66,71,81,119,119,127,218,218,218,261,0,0,0,267,0
TRAIN_19360,28,1,4,19,52,63,63,66,73,81,92,122,128,221,221,221,263,0,0,0,268,0
TRAIN_19361,31,1,11,20,52,43,51,66,75,82,119,119,127,218,218,218,264,0,0,0,268,0
TRAIN_19362,33,1,5,20,52,36,60,66,71,81,121,121,127,218,218,218,263,0,0,100,268,0
TRAIN_19363,56,0,4,20,52,61,61,66,71,81,119,119,127,218,218,240,263,3103,0,0,268,1320
TRAIN_19364,58,1,6,20,52,39,59,66,71,81,121,121,127,218,218,218,265,0,0,0,268,1060
TRAIN_19365,52,0,12,19,52,61,61,66,71,262,89,119,127,218,218,218,262,0,0,0,267,7700
TRAIN_19366,43,0,6,20,52,61,62,66,71,81,119,119,127,218,218,218,263,0,0,0,267,1250
TRAIN_19367,41,1,9,20,40,43,60,66,71,81,121,121,127,218,218,218,263,0,0,0,268,0
TRAIN_19368,21,1,4,20,48,30,62,66,71,262,96,124,127,218,218,218,262,0,0,0,267,425
TRAIN_19369,16,0,8,20,0,34,62,66,73,262,104,122,128,221,221,221,261,0,0,0,268,435
TRAIN_19370,22,0,9,20,52,30,51,66,71,262,90,120,127,218,218,218,262,0,0,0,268,490
TRAIN_19371,22,1,9,20,20,39,51,66,71,262,90,120,127,218,218,218,262,0,0,0,267,0
TRAIN_19372,34,0,4,20,52,34,62,66,71,262,89,119,127,218,218,218,262,0,0,0,268,550
TRAIN_19373,41,0,7,20,52,45,51,66,71,82,89,119,127,218,218,218,262,0,0,0,267,974
TRAIN_19374,18,0,13,19,6,30,54,66,71,262,90,120,127,218,218,230,261,0,0,200,268,525
TRAIN_19375,48,1,4,20,52,33,51,66,71,81,121,121,127,218,218,218,263,0,0,0,268,735
TRAIN_19376,45,0,6,19,39,32,57,66,71,81,119,119,127,218,218,218,263,0,0,0,267,0
TRAIN_19377,7,1,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_19378,29,0,11,19,52,34,57,66,71,262,96,124,127,218,218,218,262,0,0,0,268,750
TRAIN_19379,77,1,7,20,52,42,51,66,71,84,89,119,130,230,267,267,262,0,0,0,268,0
TRAIN_19380,35,0,3,19,51,30,57,68,71,81,119,119,127,218,218,218,263,0,0,0,268,1375
TRAIN_19381,45,0,9,19,52,34,59,66,71,82,89,119,127,218,218,218,262,0,0,2,269,0
TRAIN_19382,39,1,6,20,52,37,54,66,71,81,121,121,127,218,218,218,263,0,0,25,269,0
TRAIN_19383,23,1,9,20,52,30,54,66,71,262,90,120,127,218,218,218,262,0,0,0,268,0
TRAIN_19384,1,0,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,267,0
TRAIN_19385,14,0,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,267,0
TRAIN_19386,20,0,9,20,30,36,51,66,71,81,119,119,127,218,218,218,263,0,0,0,268,486
TRAIN_19387,32,0,3,20,52,29,53,66,71,82,101,120,127,218,218,218,262,0,1590,0,268,1200
TRAIN_19388,39,1,6,19,52,33,53,66,71,81,121,121,127,218,218,218,263,0,0,60,268,2218
TRAIN_19389,41,0,4,20,52,32,61,66,71,83,96,124,127,218,218,218,262,0,0,0,268,525
TRAIN_19390,45,1,9,20,40,46,52,66,71,81,121,121,127,218,218,218,263,0,0,0,268,0
TRAIN_19391,0,1,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_19392,42,0,3,20,52,30,57,66,71,81,119,119,127,218,218,218,263,0,0,50,267,0
TRAIN_19393,21,0,9,19,40,46,64,66,71,262,102,122,127,218,218,218,262,2597,0,0,268,600
TRAIN_19394,63,0,4,20,0,31,267,66,71,81,119,119,127,218,267,267,263,0,0,1650,267,0
TRAIN_19395,50,1,5,19,52,39,60,66,71,81,121,121,127,218,218,218,263,0,0,0,267,0
TRAIN_19396,76,1,6,20,0,31,267,66,71,81,121,121,127,218,218,218,265,0,0,0,268,0
TRAIN_19397,76,0,16,20,50,41,60,66,71,81,119,119,127,218,218,218,266,9386,0,525,269,2200
TRAIN_19398,33,1,3,19,52,36,52,66,71,81,121,121,127,218,218,218,263,0,0,0,267,700
TRAIN_19399,16,0,13,20,0,32,53,66,71,262,93,123,127,218,218,218,261,0,0,0,268,425
TRAIN_19400,73,0,4,21,3,31,267,66,71,83,89,119,127,218,218,218,261,0,0,0,267,0
TRAIN_19401,41,1,4,20,16,30,54,67,71,81,121,121,127,218,218,218,263,0,0,0,268,650
TRAIN_19402,44,1,9,19,52,61,52,66,71,81,121,121,127,218,218,218,263,0,0,0,268,0
TRAIN_19403,72,0,4,20,52,31,267,66,80,81,119,119,130,219,219,219,265,0,0,0,268,0
TRAIN_19404,32,0,7,25,52,32,57,66,71,83,98,122,127,218,218,218,262,0,0,0,268,700
TRAIN_19405,61,1,4,19,52,47,52,66,71,81,121,121,127,218,218,249,263,0,0,0,268,1062
TRAIN_19406,25,1,12,23,52,41,52,66,71,81,121,121,127,218,218,218,263,0,0,0,268,800
TRAIN_19407,38,1,9,20,52,39,53,66,76,81,121,121,127,218,218,218,263,0,0,0,268,1000
TRAIN_19408,29,1,9,20,52,29,57,66,75,81,121,121,129,222,222,222,263,0,0,0,268,1050
TRAIN_19409,35,1,12,20,52,29,52,66,71,81,121,121,127,218,218,218,263,0,0,0,267,1400
TRAIN_19410,34,1,12,20,52,39,53,66,71,262,89,119,127,218,218,218,262,0,0,0,267,945
TRAIN_19411,44,0,4,20,39,34,56,66,71,81,119,119,127,218,218,218,263,0,0,0,267,1098
TRAIN_19412,32,0,9,20,50,32,57,66,71,262,90,120,127,218,218,218,262,0,1980,0,268,0
TRAIN_19413,38,1,6,19,4,41,52,66,71,81,121,121,127,218,218,218,263,0,0,0,268,1500
TRAIN_19414,37,1,4,22,52,61,52,66,71,83,119,119,127,218,218,218,264,0,0,0,267,0
TRAIN_19415,18,0,13,20,30,30,62,66,71,262,90,120,127,218,218,218,262,0,0,0,268,550
TRAIN_19416,50,0,4,21,0,31,267,66,77,83,89,119,127,218,218,218,262,0,0,0,268,0
TRAIN_19417,4,0,10,20,0,31,267,70,76,262,93,123,127,218,221,221,261,0,0,0,268,0
TRAIN_19418,26,1,4,19,52,43,52,66,71,81,121,121,127,218,218,218,263,0,0,0,268,1030
TRAIN_19419,35,0,4,20,52,32,53,66,71,81,119,119,127,218,218,218,263,0,0,0,268,825
TRAIN_19420,24,1,3,20,24,30,54,66,71,81,121,121,127,218,218,218,263,0,0,0,268,525
TRAIN_19421,21,1,4,20,52,34,62,66,71,81,121,121,127,218,218,218,263,0,0,0,268,877
TRAIN_19422,69,0,13,21,0,31,267,66,71,81,119,119,127,218,218,218,266,0,0,0,267,0
TRAIN_19423,20,0,9,19,52,30,51,66,71,262,89,119,127,218,218,218,262,0,0,0,267,445
TRAIN_19424,25,0,17,20,12,30,51,67,71,262,103,120,127,218,218,218,264,0,0,0,267,425
TRAIN_19425,15,0,7,21,0,31,267,66,77,262,93,123,127,218,218,218,261,0,0,0,267,0
TRAIN_19426,86,1,14,21,0,31,267,67,71,81,119,119,130,267,267,267,261,0,0,0,267,0
TRAIN_19427,59,0,9,20,52,43,58,66,71,81,119,119,127,218,218,218,263,0,0,0,268,650
TRAIN_19428,50,1,6,20,0,27,60,66,71,83,119,119,127,218,218,218,261,0,0,0,268,0
TRAIN_19429,16,1,4,20,24,30,54,66,71,262,93,123,127,218,218,218,262,0,0,0,267,0
TRAIN_19430,13,1,10,20,0,31,267,66,73,262,96,124,127,218,235,221,261,0,0,0,267,0
TRAIN_19431,52,1,4,20,52,42,51,66,71,81,121,121,127,218,218,218,263,0,0,0,267,600
TRAIN_19432,34,1,4,19,52,33,51,67,71,262,103,120,127,218,218,218,264,0,0,0,268,0
TRAIN_19433,43,0,3,20,52,30,52,66,71,81,119,119,127,218,218,218,263,0,0,0,267,450
TRAIN_19434,57,1,4,20,0,31,267,66,76,81,121,121,127,218,218,218,263,0,0,0,268,0
TRAIN_19435,41,1,11,23,39,30,51,66,71,81,121,121,127,218,218,218,263,0,0,0,267,212
TRAIN_19436,28,0,4,19,0,34,57,66,71,82,101,120,127,218,218,218,261,0,0,0,268,1100
TRAIN_19437,38,0,4,20,52,29,53,66,71,81,119,119,127,218,218,218,263,0,0,1,268,0
TRAIN_19438,27,0,4,20,52,29,62,66,71,262,90,120,127,218,218,218,262,0,0,0,267,800
TRAIN_19439,8,0,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_19440,32,1,9,20,52,30,54,66,71,81,121,121,128,244,244,244,263,0,0,0,268,425
TRAIN_19441,16,1,11,19,10,30,51,66,71,262,93,123,127,218,218,218,262,0,0,0,268,435
TRAIN_19442,20,0,9,19,13,30,54,66,71,262,97,122,127,218,218,218,262,0,0,0,268,600
TRAIN_19443,27,1,4,19,30,39,52,66,71,81,121,121,127,218,218,218,263,0,0,0,268,525
TRAIN_19444,43,1,4,19,52,41,53,67,71,81,121,121,127,218,218,218,263,0,0,0,267,980
TRAIN_19445,45,1,4,19,52,34,56,66,71,81,121,121,127,218,218,218,263,0,0,0,268,755
TRAIN_19446,40,0,3,19,52,32,56,66,71,81,119,119,127,218,218,218,263,0,0,3,268,710
TRAIN_19447,21,0,11,20,9,31,267,67,71,262,90,120,127,218,218,218,262,0,0,0,268,0
TRAIN_19448,45,0,9,20,52,39,53,67,71,81,119,119,127,218,218,218,263,5013,0,0,267,0
TRAIN_19449,38,1,3,20,52,39,53,66,71,83,89,119,127,218,218,218,262,0,0,0,267,890
TRAIN_19450,78,1,7,20,0,31,267,66,71,84,89,119,127,218,218,218,262,0,0,0,268,0
TRAIN_19451,8,1,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_19452,42,0,4,20,52,28,64,66,71,81,119,119,127,218,218,218,263,0,0,0,267,1099
TRAIN_19453,41,0,9,19,52,34,59,66,71,81,119,119,127,218,218,218,263,0,0,0,268,4200
TRAIN_19454,37,1,6,21,1,31,267,69,71,81,121,121,128,260,260,260,263,0,0,0,268,0
TRAIN_19455,41,1,7,20,0,31,267,66,71,81,121,121,127,218,218,218,263,0,0,0,267,0
TRAIN_19456,39,0,4,19,11,34,56,66,71,81,119,119,127,218,218,218,263,0,2377,0,267,779
TRAIN_19457,47,0,4,19,52,30,59,66,71,262,89,119,128,253,253,253,262,0,0,0,268,0
TRAIN_19458,44,1,5,20,52,41,60,66,71,81,121,121,127,218,218,218,263,0,0,0,268,0
TRAIN_19459,12,0,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,267,0
TRAIN_19460,45,1,17,19,8,33,51,66,77,81,121,121,127,218,218,218,263,0,0,0,268,515
TRAIN_19461,71,1,5,20,52,27,51,66,71,262,107,125,127,218,218,218,262,0,0,0,267,425
TRAIN_19462,41,1,6,20,50,30,54,66,71,82,119,119,127,218,218,218,264,0,0,0,268,500
TRAIN_19463,35,1,6,19,52,33,52,66,71,81,121,121,127,218,218,218,263,0,0,0,268,1023
TRAIN_19464,45,0,4,20,52,32,57,66,71,81,119,119,127,218,218,218,263,0,0,0,269,2250
TRAIN_19465,54,0,9,20,52,30,59,66,71,81,119,119,127,218,218,218,263,0,0,0,268,0
TRAIN_19466,55,1,3,20,52,37,54,66,71,81,119,119,127,218,218,218,263,0,0,0,267,0
TRAIN_19467,46,0,4,19,52,40,52,67,71,81,119,119,127,218,218,218,263,0,0,0,268,1000
TRAIN_19468,44,0,4,19,52,29,52,67,71,262,96,124,127,218,218,218,262,0,0,0,268,1100
TRAIN_19469,19,0,9,19,26,32,57,66,71,262,90,120,127,218,218,218,262,0,0,0,267,600
TRAIN_19470,42,0,9,19,52,35,61,66,73,81,119,119,127,218,218,218,263,0,0,0,269,2448
TRAIN_19471,16,1,11,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_19472,35,1,9,20,44,29,52,66,71,81,121,121,131,239,218,239,263,0,0,0,268,874
TRAIN_19473,26,1,4,21,0,31,267,67,71,262,102,122,127,218,218,218,261,0,0,0,267,0
TRAIN_19474,59,0,9,20,52,29,57,66,71,81,119,119,127,218,223,267,263,0,0,0,268,2500
TRAIN_19475,42,0,4,20,52,30,62,66,71,81,119,119,127,218,218,218,263,5013,0,0,267,475
TRAIN_19476,52,0,13,19,52,46,64,67,71,81,119,119,127,218,218,218,263,0,0,0,268,600
TRAIN_19477,9,0,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_19478,29,0,4,20,52,30,51,66,71,262,119,119,127,218,218,218,262,0,0,0,268,600
TRAIN_19479,35,0,4,19,52,34,57,66,71,81,121,121,127,218,218,218,263,0,0,0,268,800
TRAIN_19480,72,0,6,20,40,31,267,66,71,84,89,119,127,218,218,218,262,0,0,750,268,0
TRAIN_19481,31,1,4,23,26,34,52,66,71,81,121,121,127,218,218,218,263,0,0,0,268,650
TRAIN_19482,51,1,4,19,52,27,52,66,71,81,121,121,127,218,218,218,263,0,0,0,268,820
TRAIN_19483,30,0,4,19,52,34,54,66,71,262,89,119,127,218,218,218,262,0,0,0,268,0
TRAIN_19484,24,1,14,19,40,29,62,66,73,81,121,121,128,221,221,221,263,0,0,0,268,0
TRAIN_19485,36,1,6,20,45,36,52,66,76,83,119,119,130,257,221,257,264,0,0,0,268,900
TRAIN_19486,29,1,12,19,30,30,59,66,71,81,121,121,127,218,218,218,263,0,0,0,267,0
TRAIN_19487,14,0,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_19488,13,0,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_19489,8,1,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_19490,40,0,4,20,52,61,57,66,71,81,108,122,127,218,218,218,263,0,0,0,268,2000
TRAIN_19491,33,0,7,20,52,29,52,66,71,82,99,124,127,218,218,218,264,0,0,0,268,850
TRAIN_19492,36,1,16,20,52,46,60,66,71,81,121,121,127,218,218,218,263,0,0,0,268,0
TRAIN_19493,10,0,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_19494,71,0,5,20,0,31,267,66,71,81,119,119,127,218,218,218,265,20051,0,0,267,0
TRAIN_19495,25,1,7,20,0,31,267,66,75,262,103,120,129,222,222,222,261,0,0,0,268,0
TRAIN_19496,7,1,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,267,0
TRAIN_19497,17,0,7,20,8,32,57,66,71,262,93,123,127,218,218,231,261,0,0,0,268,600
TRAIN_19498,36,0,14,20,48,28,51,66,73,81,119,119,128,221,221,221,263,0,0,0,268,600
TRAIN_19499,34,0,9,20,52,34,61,67,71,81,119,119,127,218,218,218,263,0,2179,0,268,600
TRAIN_19500,34,1,17,20,0,31,267,67,71,262,119,119,127,218,218,218,261,0,0,0,268,0
TRAIN_19501,34,1,4,20,20,36,52,66,71,81,121,121,127,218,218,240,263,0,0,750,268,0
TRAIN_19502,5,0,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,267,0
TRAIN_19503,9,1,10,20,0,31,267,66,76,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_19504,19,0,4,19,36,30,51,66,71,262,90,120,127,218,218,218,262,0,0,0,268,650
